Uniprot ID;EC number
W5N370;
A0A067E0N1;
A0A2G3A9S3;
B6E2X2;4.1.3.24
A0A0D1CI67;
F1S0R7;2.1.1.203
P40029;1.8.4.11
A0A059ARU2;1.14.11.2
A0A2G2Z1L8;
O34443;2.4.2.7
A0A1U8MSG0;2.4.1.101
C4LW70;2.7.11.1
A0A2K1L8D9;
A0A059BX72;
C8VHA6;
C5Z5Z9;
A2E224;
A0A2K1XB24;
H3DS35;
P34738;1.1.1.85
F7E1F0;2.4.2.-
E2RTY6;5.3.1.9
A0A2I4DYD0;1.14.19.-
Q89L90;2.7.1.2
A0A061FSJ6;
G3QZ28;2.7.6.1
Q8F031;3.6.1.66
F6XC36;2.7.7.15
D6WWF8;
Q81DX6;1.1.1.1
Q9RUY2;6.2.1.5
A7EMF2;1.3.1.89
H2R5E9;6.1.1.14
F6ZBF0;
A0A067DV09;6.1.1.17
A0A1U8IMX3;1.14.14.17
Q59X09;
A0A3B5YQM3;
D7THW9;2.1.1.-
E3K592;6.1.1.2
A0A2C9UGP9;
A0A090M2C0;
A0A2J6K3P3;
A0A3B6N2V5;
P9WJJ3;6.3.5.1
Q8RI55;4.2.1.11
W1NRM5;
A0A1S4B0L6;
A0A1U8GIT5;1.4.3.-
B7QL12;6.1.1.14
P0ACV2;2.3.1.242
A0A067FKV7;2.1.1.-
A0A059CKL9;
A0A2I4HRR9;1.1.1.284
A0A0R0LIV3;
H2LZL0;
A0A1U8M233;3.1.1.11
Q2QZJ9;3.1.1.11
A0A3B6JPQ0;3.1.1.-
A2FQQ4;
H2M157;3.1.2.22
Q8ZXA8;2.3.1.193
A0A078J967;
A0A2K1Y1D3;
A8E5P7;
Q83AE5;7.1.1.1
A0A1U8Q1E7;
Q5RJT2;2.1.1.-
F4K6Y8;1.1.1.3
F7E1Q0;2.4.1.1
Q8CJQ6;2.7.7.8
A0A2K2B247;
A0A251RSG2;3.1.3.25
Q4QIS7;
A7T905;
A0A0A0LEP9;
D8QN03;3.5.1.52
A0A0K9PNE2;2.1.1.100
A0A1S3XBG7;
G7JKF2;2.7.1.90
A0A3B6I3V3;
I1MX47;5.4.99.5
A2FGX2;
H2M2L0;3.1.1.29
G3SKK6;
P93031;4.2.1.47
A0A1S4AIB3;2.6.1.2
A0A061DY78;1.11.1.7
C5WUR7;
P83776;2.7.1.1
F1RCG2;
A0A1U8GH82;
A0A1U8INP8;
D8QRH3;
G1KHJ6;
A0A0D1CJ01;
A0A251VE46;
A0A1U8K422;2.7.1.134
A0A1B6PAQ6;
F6UAL2;
P21213;4.3.1.3
F7DMR7;3.6.1.1
A0A3B6KAL0;2.6.1.2
M5VWH4;3.1.1.11
P29804;1.2.4.1
Q6Z246;
Q8A0T8;
A0A1U8P0K5;2.6.1.1
Q9HSG3;3.5.4.30
I1LLA0;
Q81FM7;2.4.1.129
Q9SLA8;1.3.1.9
A0A251VS79;
A0A067HGD8;4.2.1.2
B7FLD4;2.7.7.-
A0A2J6K724;
A0A2J6L679;
A0A2K1IY95;4.2.1.91
H2R7Z7;2.1.1.13
B8C0P9;
O52379;1.14.13.172
M4CT74;2.3.3.16
A0A287ALK4;
O75911;1.1.1.300
Q54DK1;1.8.5.8
Q653V5;
Q75IK6;
A0A1U8PUU8;1.4.4.2
P52897;1.1.1.188
B9SBZ2;
F6HKS4;3.1.4.11
M1CJJ5;"1.2.1.41; 2.7.2.11"
G3RGF5;2.7.7.43
Q8RF07;2.7.1.39
P61772;
M1BGU1;2.7.1.11
A0A078FC91;
Q58487;2.7.1.36
Q7T010;6.3.5.-
A0A6I8R7Z1;2.7.11.-
E3JV79;2.7.8.11
Q0UKS6;
Q8CK19;1.3.1.12
A0A2R8QPE7;
A9S190;
E3KGR1;2.7.1.67
A0A1W0VW38;
Q8A375;2.5.1.47
M4CDM7;
Q6C7P9;
Q56E96;2.7.11.30
A0A2K1YRN3;
Q9RY73;
Q5AYI3;
F6WZJ4;2.4.2.-
F6QIR6;3.1.3.48
A0A061F7B5;
F7D9T6;3.1.3.5
A0A1B6PGJ1;
A0EIE4;
K7TVZ1;1.1.1.44
P73677;1.5.1.20
A0A2I3SHX5;
F4HT77;"3.2.2.-; 3.2.2.6"
O33925;6.1.1.10
A0A1B6PLB6;5.1.3.3
A0A1U8IX63;2.6.1.1
O66648;2.6.1.16
F7FHH9;
A0A0G2KZL6;
C0H553;1.14.13.39
A0A1S4CSA9;
Q9HWY1;3.5.4.25
B5WWL2;2.7.11.1
A0A0R4J5H8;1.6.2.4
Q9QYY9;1.1.1.105
P11759;1.1.1.132
A0A1U7ZXZ8;
A0A078ICC5;"2.3.2.2; 3.4.19.13"
A0A2I3TRY9;2.7.1.137
H2M7L1;2.7.1.67
A0A078IXY6;
W5NJ98;2.7.10.2
Q10469;2.4.1.143
Q89N19;
C5XI21;1.11.1.7
A0A1D8PS71;3.1.3.2
A0A1S3Y289;
I1KFZ3;
O34824;5.4.2.10
Q8EEH6;2.6.1.-
Q6TXI8;
A2FLX7;2.7.11.1
Q5ARQ6;
A0A3B6CGD3;1.3.5.2
A0A1W0W2Q5;
B3S693;
A0A061E0B2;5.2.1.8
A0A078GD20;
A0A2I4FKG0;2.3.1.50
G1KPF6;
B9RU91;
F7B670;2.7.1.23
Q8SXR7;6.2.1.3
A0A1U8GW94;2.7.11.1
A0A022QR69;
A0A067DYR1;
A0A3Q1NEB5;
F7APB5;2.7.9.3
W1NZ84;1.1.1.205
F4NZ06;
A0A251UM18;
A0A067FL85;3.1.4.11
A0C1Z3;3.5.1.1
B9H594;"2.3.2.2; 3.4.19.13"
B7QCY5;
H2LDH9;3.1.3.48
P36843;"2.3.1.1; 2.3.1.35"
Q75M32;5.2.1.8
A0A3Q7FY57;2.3.1.48
Q9NX62;3.1.3.7
F7DGS4;2.7.1.1
A0A2I3SST7;
Q28HJ8;1.2.1.12
A0A3B6ML24;
A2E4C7;
A2CES6;2.7.10.2
B1L3R9;
Q75C62;1.6.2.2
A7RI62;
Q9KTL8;
I1LTS0;4.2.1.91
A0A1S3ZPV3;2.4.1.13
F6RZC1;
A0A059AL73;
P0A825;2.1.2.1
M4D5P1;
O45903;1.3.1.104
A0A059B1Q1;
P0A924;"3.1.3.27; 3.1.3.4; 3.1.3.81; 3.6.1.27"
D4ADR5;2.4.1.-
Q5KKQ9;
A0A061EBD5;
A0DJV9;6.3.5.1
Q6K959;2.4.1.101
A0A059A1Y4;
A0A3B3H8F6;2.7.11.1
F7D295;
A0A2I3S9G7;3.1.3.48
A0A067D1Q4;2.3.1.30
Q99P84;3.1.4.11
F1A505;
W5MDW1;
B3RNY9;2.4.1.109
F6V789;2.4.1.-
Q2FWY8;6.3.5.-
K7LEH0;
F7FUV6;2.7.11.1
Q9HS34;
A0A1D6GG96;
A8HU96;
F6Y0T9;
A0C452;
G3QP07;
O02740;4.6.1.2
Q5B929;
A0A251MTK5;
A0A251TVC7;
G7NM78;
A0A2J6L5D0;
B9ICY8;3.2.1.51
Q9RYV5;6.3.1.5
A0A2I4DZV2;4.1.2.13
F6HRK4;
Q9FTR6;5.3.1.8
C3Z1K9;
M4D4U9;1.1.1.95
A0A251RXQ9;
C5WQU1;3.5.1.2
A0A061F9V0;2.7.11.1
F6W726;2.7.1.108
Q6CHT2;2.7.11.-
B3S514;4.6.1.2
A0A3B6KCY7;
A9PGL6;2.5.1.47
A9PF50;1.2.4.1
Q54ER4;2.7.11.1
A0A067GGP9;2.3.2.27
C3YYU4;
A0A0K9RMT1;
Q8TT56;2.5.1.61
A0A3B6IVU6;6.1.1.7
A0A061E0A2;
Q8CIE4;2.4.2.-
Q7Q1N8;6.1.1.7
A0A486WWC6;
Q7Q4F5;3.6.1.9
Q6PF06;2.1.1.221
A7RV37;
G7JXV9;2.3.1.51
M5X2E6;
Q9UBF8;2.7.1.67
A0CBK5;5.5.1.4
W5CXN7;
A0A251S8L6;1.11.1.7
A0A2K1YAY2;2.7.11.1
I6YP72;2.7.11.26
D4A8H3;6.2.1.45
A0A022RC18;3.1.1.11
A0A0A0KID7;4.3.1.24
Q8MLZ3;3.1.4.35
T1EDR6;
A0A059A5Q5;
A0A090M7K7;5.2.1.8
A4DA75;
A9V280;
A0A6I8SBR7;2.7.11.1
P11415;1.6.5.5
A0A3B6FNM1;
A0A1U8J9F9;
F4P324;3.5.1.88
Q8EHV0;1.16.3.1
Q5JK39;2.3.1.50
G7JGX5;
A0A1D8PE97;1.4.4.2
W5MBF6;1.1.99.24
Q03248;3.5.1.6
M4CUG7;
F1QSW7;
Q8ZB56;2.5.1.7
I3LP37;"2.1.2.2; 6.3.3.1; 6.3.4.13"
Q9BX95;3.1.3.-
A0A1U8J4D5;
Q7T1B1;
M4D1K1;
Q9Y3D8;2.7.4.3
A0A077RRF3;1.11.1.25
E9GCP2;
G3N1H9;
E9HPB4;
G7KEX7;5.1.3.15
Q75BT3;
Q9H479;"2.7.1.171; 2.7.1.172"
A0A0D1BV38;
A2AT93;
P9WIN1;"2.7.1.2; 2.7.1.63"
B3RQH5;
A0A0K9RU26;2.7.11.1
F7E1J2;2.3.2.5
M1D751;3.1.3.11
A0C260;6.1.1.7
A0A0K9NPZ7;
Q6YZ52;
Q9KST3;4.1.3.27
A0A1U8MVS2;
A0A2C9UFE9;
H3DU89;
A9WAM5;
I1KAE3;
A0A078IYI2;2.7.4.3
A0A6I8QGP6;
Q389P3;
A0A251Q6T6;1.17.1.9
Q8IQV1;"2.7.1.25; 2.7.7.4"
W5MLE2;
Q388T4;2.7.7.9
A0A1U8P5W9;
A7F173;1.2.4.1
F7HC19;
F1QLS7;
Q15165;"3.1.1.2; 3.1.1.81"
Q8ZB39;2.1.3.2
Q4W952;6.2.1.4
A0A1U8MPC7;3.6.4.12
A2FXZ3;
A0A2J8KQU9;
A0A1D6GVM3;4.2.1.24
F1SI07;
A0A3Q2I2P7;
K3XZA6;
D8RY96;1.1.1.82
K7CVS9;
E3KFJ1;
A0A2K1JCJ7;2.7.11.1
F4P5X4;
Q8IM57;2.3.1.24
E9GF13;2.7.-.-
F7F258;2.7.11.21
H2LQF4;4.2.1.1
Q553T0;
C3YZM4;2.7.4.6
A0A2J6K955;4.2.1.75
C5XSB3;2.7.1.36
I1J3Q0;1.11.1.7
I3LUD1;1.15.1.1
Q9VR61;2.7.11.1
G3QJH7;
Q39012;2.7.11.1
A0A2I3T147;1.1.1.42
F0ZQR2;
D8S980;
M3WFX1;1.8.4.11
M5VW97;
B8C5V7;"1.2.1.41; 2.7.2.11"
F2Z5V0;6.5.1.8
G3QZZ3;
Q5KEF0;
A0A1B8XSZ1;
Q7QGG2;
A0A2C9UIP0;
A0A2J6M6V5;
A0A022RRT6;
A0A067FEI6;
H3G533;2.7.7.15
F1MJT6;2.7.3.2
K4AMG5;
A2FFQ5;
A0A1D6G7A0;3.1.1.-
G3K2M3;1.8.4.11
A0A2J6L8R0;2.6.1.13
I1JWK3;2.1.1.14
A0A2I4DWC6;2.7.7.9
F6R9F6;
C3ZIV0;
I1J892;
Q89TZ5;
A0A1Y5I0V0;2.7.4.8
A7RIB8;
F4PCK7;2.5.1.58
P0CP84;5.2.1.8
A0A1U7ZVY3;
F6ZLV0;1.1.1.205
A0A2J8JBT8;
Q57WI2;
A0A1U8BAL0;
A0A2I4GB84;
A9UVF3;
Q0V5A3;
A9PD09;
M4EHF1;
Q03508;
A0A1U8PPZ8;1.11.1.11
F2Z5Q5;
O80574;1.17.1.8
Q3UT86;
A0A078GQB3;
A0A0R4IH96;
B9MWW1;2.5.1.32
F0ZCQ8;3.5.1.14
A0A2G2Y9E6;2.7.1.134
Q7QJB3;5.2.1.8
A0A1D6ND62;6.1.1.20
Q59NC4;
A0A3B6NQY1;6.1.1.6
Q6BFY9;
A0A2K3E6V1;2.2.1.2
A0A3B6SLP9;
A7F7W8;2.7.7.50
Q6CFU0;1.8.4.11
Q8GVN8;1.11.1.7
B9RI95;2.7.11.1
A0A1U8MQ36;2.8.1.6
A0A2K2D6P6;
M1BKL9;
Q9JYM4;2.7.7.60
A0A2J6JYT7;
U7DVC8;
A0A251T6I1;3.1.3.12
B7Q3U2;2.6.1.16
A0A139W965;
A0A1U8JYG6;
A0A3Q7EIX8;2.6.1.16
B7Q8N1;2.7.11.30
Q9I301;
Q9FVP6;2.5.1.19
M4DVX9;
Q6EU09;
M1BN82;2.7.4.3
D8QX94;2.7.11.1
A0A0R4J594;1.11.1.7
Q54I10;"1.2.1.18; 1.2.1.27"
A0A2R8Q2M4;
Q9LY14;1.8.4.11
A0A1D6GPW0;
Q384F9;
A0A3B6DPL6;
F1SER1;2.5.1.6
A0A1B6P8T3;"1.2.1.41; 2.7.2.11"
B3SED2;
A0A3B6HVT1;
A8E5K1;
G7J2M4;
A7F2A7;1.1.1.205
Q5BF62;"1.3.1.-; 1.3.1.89"
D8SC78;
A2ET21;
A0A022RI82;4.1.2.13
H9G417;
W5NA49;2.7.4.24
A0A1U7Z363;2.7.1.11
A8XYK9;
Q384X0;2.7.1.-
A0A251SHH6;
A0A0K9S276;6.2.1.3
M4CUM7;
A1ILL4;1.1.1.195
Q59E27;3.6.4.12
A0A059D0X0;
A0A1S3YM85;
D7SMF1;
A0A1S4C1U9;
M1BQM3;
C5XW17;
A0A3Q2ICA3;5.2.1.8
A0A2I2YKU8;"2.7.4.3; 2.7.4.6"
Q8LBA6;2.7.8.11
A0A3B5YUL1;
Q0UPY5;1.14.12.17
A8XW49;
Q38IV9;
Q8F2V0;2.1.1.113
T1FU39;2.7.7.7
F0ZPY2;
A0A1U8KZJ3;2.3.1.30
I1LDX0;5.4.2.2
A7F8U5;2.7.11.13
P44909;1.4.3.5
Q46BL0;2.1.1.107
C0PEU8;
A0A2I4EZH8;4.2.1.2
Q08DP5;2.3.1.48
A2GSF5;
F6H9Y5;
A0A1U7ZN72;2.3.3.10
G3RVG0;
A0A0K9QQ71;3.1.4.4
A0A3B6INT2;
F6R8G4;
A0A061GK09;5.1.3.15
A0A3Q7HS64;5.4.2.3
Q5B0C3;
A9RDY5;
H3F2V9;
A0A0G2JZ01;3.1.3.48
F0ZU06;1.13.99.1
Q8TRK2;4.2.1.47
I1IBR3;2.7.1.20
Q8Y7F2;"2.7.1.26; 2.7.7.2"
E3K6N9;
D3ZW40;3.1.3.48
A0A251RCD0;6.1.1.2
C3ZFH5;2.4.1.16
K3YAR4;
F6R871;2.7.11.30
D8RVZ2;1.16.3.1
A0A0D1E7Z9;3.6.4.12
A0A0K9Q7E7;
Q9FN37;2.7.11.1
A0A251UQ28;5.3.1.5
Q9VTK2;2.4.1.109
A0A2G2Y3V5;
A0A251VT92;
A0A251SUG6;3.1.4.4
A0A3B6LYF2;
A9PHH1;2.6.1.1
F6HJG6;
A0A1U8LYP4;
M3X3I1;2.6.1.52
A0A022RCY7;1.3.1.-
C5XK83;
A0A0A0LIW7;3.1.4.4
A0A1U8F6N5;2.7.4.8
H3EZT1;5.3.1.6
A0A2I2ZI12;3.6.4.12
A0A3B6RCM9;3.1.2.-
Q8A0V4;2.7.1.23
W1PQM1;3.3.1.1
A0A2J6LS12;
A0A2I4FBG7;2.3.1.48
F6H603;6.3.1.14
A0A3B6C3Y7;1.6.5.9
A8XGK5;
A0A067D1A0;
F6ZNK2;2.7.-.-
B3S803;4.1.2.13
B5YG03;2.1.1.-
A0A0K9NLK1;2.7.11.24
C3Z123;5.2.1.8
A0A0P0WJ65;
A0A251ND26;
I1J1N0;1.3.3.3
I1H1N3;
P33380;1.1.1.27
P04406;"1.2.1.12; 2.6.99.-"
A0A251QQD0;
A0A2C9UWZ6;
Q4G299;
Q7SGD9;
A0A3Q2HVJ7;3.1.6.4
Q5KMI5;
A0A2G3A6C8;2.7.7.15
B5YGR4;2.6.99.2
Q4QA83;
Q5KKB8;3.5.4.6
A0A022QX90;2.7.11.1
A0A2R8Q155;3.1.3.4
A0BJY8;
A0A1Z5RJA1;
B3SDY7;
A0A3Q1LI76;
A0A3Q7ET36;
B9HAD0;1.11.1.24
Q8BI55;2.7.12.1
A0A1S3ZK37;
A0A1D6JWU6;2.4.1.13
C5WVG5;2.7.1.21
C3ZJ14;2.3.3.10
A0A2C9UF14;1.3.5.2
A0A1U8FWH8;5.1.99.6
A0A3B6EFA7;
F1MUP6;
A8XD06;
F4P755;
K7M740;
A0A3B6DLJ8;
E9AFV2;5.2.1.8
G1KCA0;
F1MZB4;
Q2FZK0;1.10.3.-
A0A0K9NJ00;
A0A2K2AXK4;
W5MCY4;
Q8BGQ7;6.1.1.7
A0A1D5P360;2.7.10.2
C5YW43;
A0A2R8QLN3;
F6ZQ18;
F6SZU4;6.2.1.3
A0A3Q2UFI6;
Q81CD8;5.1.1.4
A0A2K1JWI5;
A0A2I2ZMI9;2.7.8.7
P75849;3.1.2.6
A0A3Q7IKQ1;
F6S4P5;
W5ES46;
Q5B6E5;
Q5S6T3;2.7.7.40
A0A078FB82;
A0A078F570;2.7.4.24
Q9K1R6;6.1.1.17
U3M0H6;1.14.14.17
A0A1S3ZVD3;
A0A0A0L5C2;
A0A1U8B5C4;
B9S4I6;
A0A059CEX4;
A0A0R0KER6;
P33302;
A0A251V3B4;3.1.1.11
F6U845;2.7.11.24
Q01285;2.4.1.16
Q9M424;5.3.99.9
A7T464;6.1.1.4
Q6CF62;
O43280;3.2.1.28
A0A2C9W5P3;1.1.1.205
A8XW51;
A0A3B6GTS2;4.2.1.96
P0A6H1;
A0CIP0;
Q8EIH0;6.3.2.1
A0A078IJV1;1.4.3.-
A0A3B6TIN1;1.11.1.7
D4A7C0;
Q9NQR9;3.1.3.9
A0A251SIE0;
Q5QGZ8;"3.5.5.4; 4.2.1.65"
A0A2I4DXL5;
D8R5X3;
Q92963;3.6.5.2
L8E822;
J7PDL5;
H3G5S9;
C3ZME4;
Q93Z72;
A0A3B6ERL9;
A0A3Q7G7F9;
A0A1B6Q972;2.7.7.8
O80575;2.5.1.78
A0A251VID6;
D6W817;
A0A078F337;2.7.11.1
A0CV18;2.7.11.24
A7ECX5;
A0A0A0L2H2;2.7.11.-
F4P1J6;3.5.2.3
Q7JLJ0;
A0A078H424;
A0A090M3X0;2.4.1.131
A0A3B3IAL6;
A0CB67;
A0A0A0LRK4;
A0A2I4FQY4;2.7.2.4
A0A059BYF5;
A0A494G9M4;1.14.14.17
A0A2I4EBN5;4.1.1.15
Q8RIE2;6.1.1.15
A0A368RMG4;
W5NFN4;
B5FVF8;
Q9WZR0;6.3.4.2
E3KUV8;
A0A251NW35;
E7F6G2;2.4.1.-
Q10162;2.1.1.-
C4LTC8;2.1.1.100
A9UTP2;2.7.10.2
F1MC21;3.1.1.3
C7G023;
Q9W3N8;2.7.11.-
A0A2I2V3I6;
A0A078HNN3;
A2G7J5;2.6.1.1
G1KQ45;
Q8ZK86;5.1.3.22
Q39086;2.7.11.1
A0A3B6TZA8;3.1.4.4
B9SR96;4.1.1.15
O13289;1.11.1.6
P0A9N4;1.97.1.4
Q2QVJ5;
F4P380;
D7SKJ6;
Q7K7J6;
P9WPK7;6.3.2.2
A0A3B6RKK3;
A0A1S4CC08;
A0A1U8BE30;4.1.2.13
I1KIF9;
A0A0D1E875;
A0A1U8JIS0;1.11.1.7
H3FBE6;
A0A022PRB6;
E9HGD0;3.6.4.13
Q6KBA8;5.2.1.8
G3QCV7;
D6X3Y1;
Q7ZTS7;3.6.4.12
F7BKF0;
A0A067H583;3.1.1.11
Q9HZF8;1.3.5.2
F6YXP4;
A0A067ERL6;
A0A3B6HXI6;1.11.1.7
A0A059B4J3;1.14.11.2
A0A251S0N6;
A0A3Q3AQH7;
Q8LQ33;2.4.1.1
A0A1U8K431;
F6Z5W5;
A0A090M8A8;
Q4WBZ3;
P07947;2.7.10.2
Q7TMC8;2.7.1.52
Q9I1Y2;
W5M638;1.6.2.2
Q8Y5Q8;3.5.-.-
A0A251U684;1.15.1.1
W1NR53;
A0A0H3GM48;2.7.7.85
A0A0K9NWM1;
A0A0A0KM34;3.1.4.46
A2DTF8;
A0E736;
F1Q9C9;
G3RRL0;3.5.3.1
A0A1D6IV17;
B8C0L7;4.1.2.13
A0A2G2ZUJ8;
E1BU99;
Q816B2;2.3.1.128
Q9N3S5;2.7.10.2
A7T5D4;
A5HYA0;
D8SGI8;1.2.1.-
F8WTQ6;4.2.1.24
A0A061DSB6;
M3W085;
A0A3Q7FBM0;2.7.7.6
Q7QHQ9;
A0A2K3E175;
A0A1S3YGX5;
A0A2G2YUT7;
A0A2K1ZI20;2.7.7.4
Q8EER9;6.1.1.3
A0A2J6K9G3;1.1.1.86
A1A5R4;
C3Y194;
B8JJ31;
A0A3Q2HY95;
M3WGN3;2.7.6.1
B5YL53;5.3.1.1
F0ZT97;
F7DUE0;
A0A2G3A4D4;3.6.4.12
Q8Y5M5;
A0A3B6FIY0;2.7.11.1
A0A251MQ29;
Q7S3U6;
Q9BTY2;3.2.1.51
A0A1U8M978;"1.2.1.41; 2.7.2.11"
A0A251RUB9;
H2M536;1.2.1.88
A0A1S3YRD2;2.7.1.134
A7RNE6;
U5DBC1;2.7.1.-
W5MVN3;6.2.1.4
B9TDN0;
A0A2J6K4D8;
F7H9Z4;2.7.7.12
B9RLJ0;3.5.1.1
Q9SJC4;"3.6.1.-; 3.6.1.13; 3.6.1.22"
A0A251TA74;
T1G750;3.1.3.25
A0A3B6E9P3;
A0A287P759;
A0A2K3E6S6;
Q8IWU5;3.1.6.-
Q9K3W1;
A0A2K1Y1M1;
Q9ZWP9;
B8E1C6;2.7.7.6
C6TF12;4.1.1.15
Q503Y3;2.7.7.15
A0A3Q2GT00;6.3.1.14
G7NK50;
A0A078IU40;
A0A1U8N867;2.5.1.19
D3ZU86;
A0A1D6QDP1;
Q0WVX5;2.4.1.21
A0A1U8AAW6;
C8V4L4;
A9A3M8;
I1MWT4;2.4.2.7
Q54BK7;1.14.14.17
A0A3B3HRY7;
C0PCY5;
Q8JGR1;3.6.4.13
Q3B7D0;1.3.3.3
A0A061DLG1;1.11.1.11
P94063;4.1.1.36
Q6C6S1;
A0A0K9NKI2;
F7BWG1;1.4.3.13
G7IKZ2;3.6.4.13
Q6P3H4;6.3.4.21
H2PZ34;
A0A2J6JQA0;2.7.11.24
A2G1U9;
A0A1S3ZM28;5.1.3.3
A0A1U8IS70;2.3.1.97
A0A3Q1N5S1;
A0A061F5W4;
A0A6I8QUU8;1.3.8.7
F6T7P2;2.7.7.40
M4DIT3;
A0A3Q7HAL9;
A0A3B6CG81;
A0CMK7;
Q4X1S3;
A0A1S4C4L0;
A0A3Q7JG47;
M4DU14;6.1.1.4
A7RF00;5.3.1.23
A0A1S4CW45;
A0A1U8NR21;
F1P4D3;6.3.5.1
M4CHC2;2.7.2.3
A0A078HZP3;2.7.7.6
P0ABD8;
P51570;2.7.1.6
A0A096P7E1;
A0A0A0K3V3;
H3E982;
Q813U3;
H2Q8Y5;2.7.11.1
A0A078GBF8;3.1.2.-
A8XMP0;
A0A1U7Z787;
A0A251V2M6;
Q8RFV2;2.4.1.129
M4DQA7;1.8.1.4
A0A078FSP8;
G3R4E3;2.7.11.1
A0A251SCL6;3.6.4.12
Q8IA42;2.4.1.41
T1FNQ5;2.3.1.-
A0A078I7C0;2.7.1.40
I1LI58;3.1.4.4
A0A078GZS0;
A0A6I8RPR2;2.7.11.24
E3JWC0;
Q5KF35;2.3.1.4
P17598;1.11.1.6
A0A2K1IMY2;
A0A3Q7FTP9;
A0A0R0JI04;2.3.1.4
A0A059D8S7;
A0A059D6X1;
A0A1U8GF32;
A0DP63;
W1NJS8;1.11.1.7
Q7US11;
F6HCT3;
G3RHB2;
A7ENF5;
F7GG61;
W5D1B3;
A0A1S3XTN8;
G7JCT7;
A0A0K9QTN6;
A0A1U7ZZ71;
A0A2R8Q8U2;4.6.1.2
A0A1U8KKW8;4.1.1.15
A0A2C9WEL2;4.1.1.15
Q54EU4;
A0A0K9PW20;
A0A0Q3FMT9;
P39594;2.5.1.3
Q9K062;2.7.7.8
V6CLB2;
A0A059CN27;"2.3.2.2; 3.4.19.13"
C4LUN5;
C5WQ31;
A0A1S3Y4X8;2.7.4.3
F6HFY2;
Q501V4;
T1G9M3;2.7.7.6
A0A0G2K4C6;
K7GSR6;3.1.3.5
Q49HN0;2.7.11.-
P47197;2.7.11.1
C5XX79;2.1.1.228
F7FZ20;
A0A072TQ50;2.7.11.1
A8WQV0;
A0A090N2W8;
A0A368QZP7;1.11.1.6
Q4Q7H9;2.7.1.35
M4DV45;
A7EBF8;
A0A059D6X7;
B7Q8V5;1.3.99.7
F6UMV3;2.7.7.31
O32054;2.4.99.17
Q7PYH8;2.4.2.-
Q5ZLG0;6.2.1.16
Q9HZX6;
A0A0D1E687;
A0A061F042;2.7.1.40
Q62656;3.1.3.48
A0A1D8PE13;
A9UNW4;
Q9VI85;2.5.1.25
I1JJ63;
A0A3Q7H037;6.2.1.12
A0A251KSR2;
F4NSC0;3.6.4.13
Q4G2B2;
A0A3B6LI52;5.4.2.2
A0A067H2E8;
A0A3Q7HK00;3.1.1.-
A0A1S3XCZ2;
A0A2C9WCN8;5.2.1.8
A0A2I2YBA0;3.1.4.11
A0A1U8MQB8;
Q9EQS5;1.14.19.20
A0A1S4D4E3;6.1.1.15
A0A287A3L1;3.1.1.4
A0D0Z3;
M4FBY6;
P17786;
Q6IV84;2.3.1.-
G3RA31;
D6WQY1;
M4DRK1;2.1.1.-
M1A0S1;3.1.1.11
B6VJZ1;7.1.1.2
A0A3N7EKW4;6.2.1.5
A0A0R0EUJ6;2.3.1.48
A2H9P9;
C3ZSS9;6.3.2.2
A9V3B2;
Q7UE95;
A0A1U8H874;2.7.7.6
B9R7Y4;
A0A0K9PVF9;
A0A1D6EAA9;
D8SRR3;
Q8P8W5;2.7.1.130
A0A1D5RAF7;
Q9CZU6;2.3.3.1
E9GY13;2.7.7.6
X2EVV9;1.14.14.-
A0A078G885;2.3.1.48
A0A3B3HZ50;
Q9USQ7;6.3.1.14
A9WDE6;
G7KT52;
R4GBW4;
A0A3B6C7K1;1.11.1.11
A0A2J6LP45;
Q7SE07;
D4A7Z8;2.7.11.1
A9SX11;5.4.99.30
A0A1S4CC82;
W5MH50;3.2.1.45
A0A3Q1MBJ0;2.3.1.-
A0A1S4B6Z5;6.1.1.1
Q57625;2.2.1.6
A0A078IB64;
P06983;2.5.1.61
Q5BHU6;
T1G6T0;2.1.1.45
A0A1S4BGM6;2.3.1.30
C5XL91;
E7F0C5;
I1H341;
Q57XN0;1.5.1.2
Q8MPU1;6.1.1.1
F6UJD0;
F7HC75;2.7.11.13
Q9QZ05;2.7.11.1
A2FRB1;
A0A3B6EJA2;1.16.3.1
A0A368SCN2;
A0A1D6FRQ8;3.5.4.25
M4E1I9;
M0ZHN3;
Q99807;1.14.99.60
A0A2J6LX43;1.11.1.7
Q9FR95;4.2.1.124
A0A2I4G8P1;3.6.1.9
C5YWW8;2.7.6.2
A0A061E108;
G3R2R6;1.14.11.7
H9GK16;2.3.1.-
C5XEX3;4.1.1.31
A0A067FMT6;
Q89QX1;
A0A2K3DVM2;
B7PTW0;1.11.1.9
P21278;
Q4WWR3;2.7.7.7
A0A3B5ZZG3;2.7.1.-
A0A067FDJ7;
Q3C1E2;1.14.12.15
A0A3Q1LUI6;
Q6H4I5;
H2Q0D2;
A0A1S4AE46;
Q8CWM9;
A0A0R0EEG8;2.7.7.6
A0A0D1DU87;
F1Q883;1.1.1.44
F4P7D3;2.7.11.1
A0A3B5ZZW5;1.8.7.1
Q6C5T7;1.16.3.1
A9PI87;
A0A0A0L567;
A0A3B6SAC8;2.7.1.134
A7SPT6;"2.6.1.19; 2.6.1.22"
I1KI59;2.7.11.24
F6I5W9;
Q7CJ89;7.1.1.-
F7B443;2.1.1.63
Q8IQ03;3.1.4.2
