Uniprot ID;EC number
A0BSE9;
A0A1S4BHL4;
M4CA34;5.3.3.2
Q9KXV7;
A0A251RBJ4;
F7BYI4;2.7.11.13
E3KKV6;
Q8TDN7;"3.5.1.-; 3.5.1.23"
Q9RU60;
A0A1U8HRL9;1.2.1.27
A0A059D1E3;
Q8IXL6;2.7.11.1
Q86H13;3.1.4.53
Q74CI3;"3.5.4.25; 4.1.99.12"
A0D650;
M0ZZG2;
A0A2G2ZX16;
P0CY45;7.1.1.2
A0A059AW43;6.2.1.3
A0A3B6NSA6;
D6WN96;2.7.1.107
A0A1S3YUI6;2.7.1.25
M3WWD4;
A0A1U8K2R9;
A0A1S3Z1Q4;5.2.1.8
F6H4J6;6.3.4.21
R4GG24;
Q6CHC2;3.5.4.16
I1N095;
A0A1B6PG37;4.4.1.5
A0A059APU6;2.4.1.82
K7AXZ1;1.4.3.13
A8XYH3;2.7.7.6
Q21917;
A0A6I8RAJ0;3.6.5.-
A0A251UEB5;6.1.1.15
B5YIF3;1.8.99.-
A0A251UES8;3.1.4.4
A0A1B6QDZ0;2.7.11.1
A0A078HGI1;3.6.4.12
A0A2C9UE95;1.4.3.-
D7T2M7;
A0A2I2UHG8;
A0A078IZH1;5.4.2.2
A0A3B6CBH6;
A0A3B6DLH7;
A0A061ETM1;1.11.1.11
K7E169;2.1.1.220
A0A061FBP4;5.3.1.9
A0A059AZ12;
A0A022S467;2.4.1.13
A0A2C9W4M0;2.3.1.97
H3F2R1;
Q5KBB1;6.1.1.6
Q6EWH2;2.7.10.2
A0A078G384;2.7.7.7
A0A3B6ITW3;
C5XEP2;2.7.7.60
A0A1D5PG36;
Q9ZT64;3.2.1.126
D4ACB4;
F7DFA1;2.7.1.40
Q561Q2;
B4FU03;
A0A0K9QRW8;"2.4.2.10; 4.1.1.23"
A0A251T9L9;
Q5B527;2.3.1.9
A0A0K9NS31;2.7.11.1
A3KMV9;
P45523;5.2.1.8
A0A251TDP9;
H3GA61;
A0A2I2Z4F2;
Q6C9P3;3.6.4.13
W5NAJ3;
Q8CHS7;1.1.1.105
A2DZ94;
A0A0B4KFS3;2.7.6.2
F6WWB5;5.6.1.1
M5WBX4;
A0A2I2YM28;3.1.-.-
A0A3Q2U3F4;
K4A760;
K7KXC8;2.7.11.1
A0DFI4;
H2N2A4;5.3.99.3
A0A078IBJ0;2.7.1.40
B9HEP6;
Q9LUR3;3.7.1.5
Q9Q6P4;"2.1.1.56; 2.1.1.57; 2.7.7.48; 3.4.21.91; 3.6.1.15; 3.6.4.13"
A0A0D1CAA5;
I1MV84;
A0A1U7YWW4;
A0A3B3IJC6;
Q79FJ2;1.1.1.44
A0A022Q832;
A9RQJ3;2.7.4.3
A8XWK5;2.5.1.6
A0A077S2B6;
H2LKX2;6.4.1.1
Q4WNV4;3.1.3.48
Q7UPS4;4.1.3.-
Q9LXS7;2.3.3.16
W5M774;
A0A078I8N4;2.7.1.71
Q96IV6;
D8R7C4;5.3.3.2
A0A0H2UKA4;
A0A0R4IPT3;
A8X376;2.7.1.17
A0A2J6KNW9;
A0A0Q3KLU4;
A0A368PYK0;
B9S6T2;2.3.1.30
B8E176;2.4.2.10
A0A061DY89;
B9TLR4;
Q9S850;1.8.3.1
Q0UTA9;
A0A0A0LS91;5.4.4.2
A0A2K1R6E5;
C3Z920;3.1.3.25
A0A1D6H855;
F7G254;3.1.6.4
A0A0A0KE12;6.2.1.45
O97159;3.6.4.12
A0CVR0;2.3.1.48
A0A0K9P1W4;
A0A3B6RET4;
Q7SCM0;2.4.2.7
B9RRX6;2.7.1.11
M0ZID2;
A0A2K3E716;
P93769;
A0A0K9PYC9;
A7SXB8;
A7SB46;
A0A0E3D6N5;3.6.4.12
A0C8N5;
H9G4N7;2.7.10.2
F2Z627;
H3GUW8;
Q9FHN4;3.1.1.11
A9UU64;
A0A1U8QC39;
A8WRR4;
A0A2K1Z963;6.1.1.17
H2LZY3;5.2.1.8
Q8EIB1;2.7.2.3
I6L7H7;2.1.1.228
Q8DP91;2.1.1.-
F7B7S8;4.2.1.1
M3WDR2;
A2FN77;
F6UB78;3.6.4.12
B9GFB0;
C3Z6I3;
W5M6V2;2.4.2.-
A0BTX7;
G3RFC1;2.8.2.-
M5WZW8;
C4M4F5;
A0A2I2U2V6;
M5XC98;2.7.1.90
A0A1U8F633;1.5.1.20
A0A2K1KI27;2.7.7.6
Q9SQT8;"1.1.1.25; 4.2.1.10"
I1H1P1;3.1.2.-
B9IJM4;
Q9RP19;
G7JD23;
P43812;4.1.1.23
K4AD49;
A0A2C9VHT4;3.1.1.11
Q9RVD3;2.5.1.19
A0A2J6JSQ0;1.11.1.7
A0A1U8APZ6;6.2.1.5
A0A3B6EP44;
B9THA5;4.2.3.5
A0A3B6GNP1;
A0A3B5ZRM2;
A0A1D6PTF2;
F7FWV8;
A0A1U8E1N3;1.11.1.7
A0A1U8LU94;
M4FHX0;
A2DUG0;
Q8ZJK9;5.3.1.1
H3GAQ3;6.1.1.9
A0A2K1IG57;2.1.1.33
M3XDD5;2.7.1.23
H2LR58;1.1.99.24
A0A1D6JYJ7;4.2.1.20
A0A251L164;
A0A1U8MKQ7;
A0A078I196;
A0A2C9UEJ5;2.7.11.24
W1PG40;1.8.4.11
B7QDA6;
B5YJZ5;2.1.1.107
Q9RZA1;
K7VI78;2.7.11.1
A0A251S3J1;2.1.1.-
Q4QHL4;2.7.4.9
C8V3V0;2.1.1.33
A0A2C9UMA1;
F5HMV2;
I1NG95;
A8HWQ9;
A0A067H5M9;
A0A078GI65;2.7.1.36
W5C920;
A0A3B6LUP6;
A7RTS6;
W5MRA0;
A0A1D6EPE4;4.2.1.11
A0A3Q7F0U1;2.7.7.15
D2A083;1.1.1.37
A0A2I2Y964;
Q7PNH8;
Q9VZS6;3.1.4.12
C8VFC8;2.7.4.24
A0A2C9V7U4;2.4.1.-
F7CU65;2.7.10.2
A8BCN0;
A0A1S3ZRV5;3.5.4.25
A0A2C9VVV7;2.7.11.24
W5MLP1;3.1.3.48
A0A0K9RJZ5;
W5NB27;5.1.3.8
A7EJF2;2.7.11.24
A0A0K9QQR5;1.1.1.3
A0A2G2XXP7;2.5.1.18
K7E7F0;6.2.1.4
P08262;2.3.1.37
A0A1U8PLA6;6.1.1.15
A2FAA8;5.2.1.8
A0A3B6LNV5;
F6ZTP3;
A0A3Q7FNH6;
B8C0I8;
A0A1D6HB34;
A0A1D6GBC0;
A0A251T629;
A0A1D6N4X1;2.7.7.6
Q7NGT3;
P58526;1.5.3.-
Q4QDT8;3.5.2.9
Q5ASD8;2.2.1.2
Q54ET5;6.1.1.4
A0A0K9QU98;
E0CTU3;2.6.1.1
A0A2C9WGX0;
A0A058ZUN3;
A0A0A0LPA5;
A0A0R0J6G2;2.7.7.7
D8QUG4;
D8RVT7;6.1.1.2
P96797;1.8.98.1
A0A1D8PNS0;2.7.4.8
Q5KM16;
H2M4L2;
H9LIC4;7.1.1.-
F6HCV5;2.3.1.30
A0A2I4HSN5;
A0A1S4BGJ4;
A0A251UXI5;
H2MU27;
A9V1M8;
Q69Q38;
Q9HBY8;2.7.11.1
A0A1B6Q9A4;
A0A067DGV8;3.1.1.14
M4DZZ1;
A0A1U8EF12;
A0A0D1BVT2;6.1.1.1
Q0DIV0;4.99.1.1
Q9HPN7;
A0A3B3HBT1;
M5XKJ9;
A0A3B5ZSX8;6.5.1.1
A0A1U8A815;3.1.1.11
A0A1D6LE29;
A0A251PKQ4;
M0XY93;
F0ZME8;4.2.1.3
U5D818;
A0A2J6KSI7;3.1.1.-
A0A2K1JM76;6.5.1.4
A0A3B3HB55;
O34497;3.5.3.-
A0A0R4IXJ0;
A0A1D5PXI1;1.2.1.88
C3ZXR6;
Q91ZR4;2.7.11.1
A0A059DFG0;
A0A368QNX9;
A0A022QCW7;2.7.1.150
A0A6I8QBF7;3.6.4.13
A0A1S3Z054;3.1.1.11
A2DN71;
B8C2D0;4.2.1.24
F1QHK8;3.1.1.34
A0A251URT7;
A0A1U8I4G8;
A0A1U8GZ34;1.16.3.1
A0A078GXV5;1.11.1.7
F7AFM7;
A0A2I3TIZ0;2.7.11.24
A0A0K9R015;
G3S9P2;
P55229;2.7.7.27
A0A2C9VUT3;
A0A2C9VC04;1.2.4.1
A0A2C9VKG8;
Q6BFB0;2.7.4.8
A7SCT0;1.5.1.3
A0A078GPM0;
Q54X55;2.4.2.-
A5BAL6;
A0A072UTS5;
A0A251T8Z6;2.7.11.1
G7IKW2;1.1.1.31
H2M295;2.7.4.10
A9V1D5;2.7.11.1
A9S9Y1;2.7.2.3
A0A1U8MH43;4.1.1.50
A7SLN3;
W5MD90;3.1.-.-
A0A3B6C250;6.1.1.4
D8R5B1;2.7.7.6
H3G863;
A0A1U7ZV34;1.4.3.-
Q6BGH6;
B8JMZ8;
H2R4E3;
Q63553;2.7.11.1
Q9KNS6;6.3.1.-
G7J467;2.1.2.1
I1HD61;4.1.1.31
M0ZPB2;1.13.99.1
F6S4T4;
D8SPK1;
W5MNR4;
M4F8T9;
D6W7D6;"6.2.1.4; 6.2.1.5"
A0A061DZ16;6.1.1.20
E3KQV1;
Q8N9L9;"3.1.2.2; 3.1.2.3"
P0AFF0;7.1.1.-
C3XZC1;2.7.11.13
A0A058ZV86;
A0A059AVN2;
F6VYM6;5.2.1.8
A0A3Q2U5Q7;
D8RW94;3.2.1.51
A0A0K9P515;
O74756;
A0A1U7ZBJ9;3.5.1.88
D8R8C1;4.1.1.19
A0A0A0LTS5;
A0A3B6DQG7;
A0A1U8B5M3;5.1.3.3
A8XFP6;2.8.1.7
Q7PQE8;1.3.3.4
Q8YAU7;1.10.3.-
Q6H6R9;3.4.24.-
Q6DD88;3.6.5.-
A2ECV6;
A0A078FEE9;5.1.3.15
A0A6I8SNL7;3.1.3.48
A0A2K1L133;6.1.1.3
Q3SDI1;
Q38E60;
Q851K9;6.1.1.9
G3QRV0;7.1.1.1
P43281;2.5.1.6
Q6Z413;
A8WKJ0;
A0A022RNS1;3.1.3.48
A0E478;
A0A3B6RDQ0;
C3ZTZ4;
H2M9C7;2.1.1.221
Q68J44;"3.1.3.16; 3.1.3.48"
Q28488;1.5.1.25
Q13882;2.7.10.2
F6RMS8;
B9R6Y0;2.3.1.43
Q97ZS5;3.2.2.1
A0A2I3SVK7;
W1P925;
D4A3H6;2.4.1.-
A0A2I3RKT3;
Q9VEJ0;1.11.1.-
Q58130;"1.1.1.83; 1.1.1.85; 1.1.1.n5"
Q54BB8;
Q9VK89;2.1.1.216
Q6P3L9;1.4.1.3
A9S9Y4;2.6.1.44
C8V731;"2.3.2.2; 3.4.19.13"
A0A1D5PYU0;
A0A1U8AK81;3.1.1.11
A7SSJ4;
A8WJ92;
P46436;2.5.1.18
P51432;3.1.4.11
Q9L0I3;
A0A251RS75;
H3EL50;3.2.1.45
O66535;"2.7.1.26; 2.7.7.2"
A0A059BNZ5;
B8C5X7;2.3.1.41
A0A1U8NGR2;2.3.3.10
I1L038;
A0A059A8K6;2.4.1.13
D4A8I8;
F7EH60;
A2F029;
A0A3B5YST8;
A2F3B3;
F6UI58;
K3Y9W6;2.7.8.11
K7K2T5;4.1.1.31
F6SHH7;
K7L482;
F6SPY0;"1.20.4.2; 1.8.5.1; 2.5.1.18"
P81248;
A0A078GWK3;2.4.1.83
A0A2K1J0K8;
D8RCS3;
A0A2G2Z8H9;1.16.3.1
Q1K4P2;
A0A2K1WWA9;
A0A3B6KPW5;
A2ES50;2.5.1.6
B3RQB0;
B3RM48;
Q6FQN3;
A0BX32;
A0A251U2V1;
A0A0Q3NZ18;
B9REV9;2.7.11.23
A0A078IS28;
A0A2K3D5Q3;2.7.4.3
Q9D6N1;4.2.1.1
A0A1U8LAP7;3.6.1.1
Q91ZJ5;2.7.7.9
Q0U3B5;2.7.7.50
G7LFV1;2.7.11.1
C4A086;
C4M4D2;
E9GQN9;"2.6.1.19; 2.6.1.22"
A0A2G2Y454;
A0A3B6E9Q4;1.2.1.84
B7P9K0;6.2.1.26
M1BJR5;"3.6.1.13; 3.6.1.16; 3.6.1.53"
Q4QD33;2.7.2.3
Q7XHZ2;5.4.2.2
M5X1N1;
Q95TH3;
A0A078INT4;
F7GPM9;
A0A3B6MR97;
A0A0A0M371;
D4A7Q7;
Q7UDX7;
D8S540;
F1M298;3.6.4.12
E9GTR8;
A0A368PJX9;3.1.4.4
K4D0I6;
I1IEW6;
F4P8I9;1.3.5.1
A0A1D6PZ05;
G7LA23;2.7.11.1
E1BPG0;
A0A2K1KDR3;1.11.1.7
A2EJ98;2.7.11.1
A0A2K1K3K3;2.7.7.6
F6NIA7;1.1.1.42
F6XVL8;3.6.5.5
C5XX98;
A0A078HUA7;
Q5KII1;
Q8ZJ10;5.1.1.1
A0A3B6N1U8;
C3ZXD9;
A0A059BN48;
B7PZ38;2.3.2.13
A0A022QI21;2.7.11.1
G7LFG0;1.14.18.9
A0A6I8RB68;2.7.11.1
F5HKM0;
Q9JYJ8;6.3.4.2
G7K3Y0;2.7.7.6
H9G8L9;
A0A3B6UB54;1.11.1.7
U5D321;6.3.5.-
Q89YQ1;3.1.-.-
Q816E0;1.6.99.3
Q05624;2.3.1.19
A0A2I4GMG4;
K7KFA5;
Q4Q8W4;3.5.5.1
P53894;2.7.11.1
O84007;6.3.5.-
A0A1U8IP35;"1.2.1.41; 2.7.2.11"
A0A3B6H0I7;1.6.2.2
F0ZS61;
F6Z3V9;
A0A1D5UVU2;
A0A2C9VPZ6;2.5.1.72
Q7Q7F4;2.3.3.9
A0A2J6LQC2;3.1.1.11
A0A1S3Y275;
A0A2C9ULI1;
Q12464;3.6.4.12
W5NAQ1;3.6.4.12
B9RAS8;2.5.1.72
O96239;3.6.4.13
H3FIY7;
A0A6I8Q9E6;
A0DYT3;
A0A2K1J9R6;
A0A1S4ADU9;4.2.1.91
D8RBK5;
K3YG10;
A0A2I4E432;
B7PZG5;3.1.1.4
W1PRD9;
H2QEY0;
A0A251S9I1;
C4MAR2;
Q8TJ18;4.3.2.2
Q0UEL0;
A0A072TKE8;4.1.99.5
A0A3Q7EYV5;3.1.4.4
Q54I82;3.5.4.5
A0A2K1X724;
A0A251U5Z9;
A8DZE4;5.3.1.9
A0A3N7GG59;
A0A3B6SHT8;
A0A0P0XQZ3;
A0BCT1;
Q28C98;3.1.7.2
A9UW68;5.3.1.16
A0A1D6DT05;
A0A3B3H6Z6;
A0A3B6QHM9;
A0A078FG99;
A0A1U7ZIQ5;6.3.5.4
A0A078H5V4;
Q754G0;2.1.1.17
Q6T7E8;6.3.4.4
D8SP51;
A0A2I2YMC0;2.5.1.18
A0A072VDE0;2.7.11.24
Q819S7;2.4.2.10
W5CPE3;
A2DA33;
B9SDA1;
F1A4L3;
A0A2K1L7M6;
B8CAV3;
Q6DGK2;1.1.1.27
B9RKE6;3.6.1.22
Q0UEU4;
C3YUB7;
A0A067EC38;2.5.1.61
Q60V90;"2.8.2.-; 2.8.2.8; 3.-.-.-"
A0A6I8QZN3;
A0A078ITY2;
Q7SFW4;
Q7UFA6;2.4.2.2
A0A1U8DX63;
A0A2I3RGC3;3.6.4.13
F0ZJ65;
A0A067HG46;
P24011;7.1.1.9
Q66I14;2.7.9.3
C4P7U7;2.7.11.1
I1HR32;2.7.1.-
A0A022Q7Y8;1.11.1.7
Q28H76;"2.1.1.-; 2.1.1.33"
A0A337S3L0;
A0A2C9UFK1;2.7.7.48
A0A2C9VRK4;
A0A1U8BH38;
A9USU4;
A2DI13;1.17.4.1
A0A368PS48;3.6.4.12
Q8L7W7;2.7.4.3
A0A1S4A695;5.4.2.8
A0A059CVX4;1.5.3.1
A0A6I8SCJ2;
A7F4N9;
A0A2J8N1X7;
A8Y433;
B8JIQ1;2.7.11.26
A0A3B6IVT0;
O67278;
P47924;"3.5.4.25; 4.1.99.12"
A0A3B6JIS2;6.2.1.3
A0A0K9QM66;
B8BQV7;
Q4W5U8;
A0A0K9QKE9;
O64692;1.14.11.13
A0A251UJN5;
F1A508;
A0A078FJK2;
G1KI79;
Q8Y3N3;2.1.1.-
M3WNR5;3.3.2.6
P48010;
A0A0K9P985;2.7.11.1
B9RDM3;
F7A8Z1;
Q7NI26;4.3.1.17
Q5KLL8;
G1UB61;
A0E1D7;4.2.1.96
W1NLL7;1.11.1.6
A0A3B6IYI0;6.3.2.17
Q9KPB5;2.6.99.2
P36916;
A0A0K9Q4N4;
Q84SN3;"2.7.11.22; 2.7.11.23"
T1G918;
A0A1D8PD39;1.1.1.34
A0A022PV05;
E9G418;2.7.11.1
E9GV17;"1.5.1.5; 3.5.4.9"
A0A0R4ILT8;
A0A0A0K2G8;
A0A059BJV7;3.1.1.-
Q757Y8;2.1.1.359
C3Y9Y5;
A2F142;
Q9KSZ8;
A7SPW2;2.6.1.1
D3ZHY4;2.3.1.-
Q9U3L5;
A0A1S3X9P5;
A0A022RZZ5;2.7.1.-
A0A3B6ELY8;1.11.1.25
A0CYK9;
B9RBF0;
W5N068;6.1.1.3
A0A2K1JCS0;
B2GT10;6.1.1.19
A0A3B6SQR1;
O66806;6.3.2.4
A0A1D5NXW6;1.5.1.2
F7BU65;
A0A287BG39;
A0A3Q7F8K6;
A0A1U8JI43;
A0DEF3;
F6U222;
G3QN45;
Q2VTP6;5.2.1.8
A0A022RAE3;3.1.4.4
B9HQW5;1.2.1.84
F0ZU47;5.1.3.1
V6CL61;
Q89UD6;1.8.4.10
Q8SWS5;
A8XQ50;2.7.7.15
Q8K354;"1.1.1.184; 1.6.5.10"
Q7SDZ6;
A0A2I4EMP6;3.5.4.25
A0A2K3D4F2;
F6Z9B3;1.5.1.2
H3ERG4;
Q5A3V6;4.1.99.12
A8IVZ9;6.3.1.2
A0A0K9Q011;
D8R9G4;
G1KF53;
Q552W5;4.4.1.17
A0A1D6KMF6;5.2.1.8
P32809;1.2.1.12
A0A067GCF2;
F7ESZ6;
B3DLA8;3.1.3.48
A6MH29;1.4.3.13
H9G7H1;3.5.1.88
A0A0A0KSQ3;2.4.1.-
A0A1U8GPQ4;
A0A1S4DJ32;2.7.1.40
Q8F4F4;6.3.5.2
F6SD96;1.2.1.88
F6ZPW5;1.14.11.7
E9I0H2;
C5YYC9;
Q7KUT8;"2.7.1.25; 2.7.7.4"
M3VZL8;
Q6ZXX8;
O75528;
Q0UEC7;2.4.2.7
A0A251VME9;
A7E7B4;3.3.1.1
M4DDI6;2.3.3.16
B9RXN8;
B3S9N0;4.6.1.1
Q2FZV4;
A0A0K9QK01;
A0CD94;
Q8TI85;
A0A067G1S1;
H2XN29;
A0A2J6K7A3;
F6H801;2.7.11.1
A0A1S4B297;
A0A2I2Y889;
A0A1U8JPB5;
A0A2K1YHX7;1.1.1.37
A0DU51;
A0A078FYG0;
A0A0B4K6I6;1.2.1.3
Q7ULF9;3.1.6.1
A0A3Q2HEY8;
A8WXF5;6.2.1.3
A0A251P474;
B9RCA6;
H2L3W7;6.4.1.3
B3SF88;
A0BWC8;
Q9A716;3.6.1.54
A0A1S4DRB1;2.7.7.6
F6TNU2;4.1.2.4
A0A3B6LKZ2;
H2R278;2.7.1.-
H9G9R7;3.1.1.31
A0A0R0IU91;
Q6CA97;6.2.1.5
Q815K9;3.2.2.1
A2GET8;
Q8Y6P3;4.2.1.3
A0A251R3L7;6.3.3.2
A0A1S3XZT7;2.7.1.134
B1L5J3;6.3.1.2
A0A0K9NYF3;1.4.1.14
F6H619;
H2QEN9;
A0A3B6NL21;1.11.1.7
F1NGG8;1.14.11.7
H2MSU2;4.1.3.4
Q39827;4.1.1.19
A0A1S3X4J2;2.1.2.1
A7E3Y0;1.4.1.2
A0A022R029;
A0A1U8Q9Q4;
U5D492;3.5.4.9
F6ZDC7;
A0A2K3DHJ1;
A0A3B6SFH1;1.11.1.7
H2QE97;3.1.3.25
Q8P9R7;1.17.7.3
M5XZD6;3.6.1.9
C5XWF0;
A0A3B6GPT7;6.1.1.9
Q6CBI1;6.1.1.20
M1CFJ0;
Q8A113;
Q9NRM7;2.7.11.1
A0ED86;
D7TVZ2;6.1.1.1
Q8RXQ1;
A0A1U8A7Q5;
A0A3B6RJC1;3.6.4.13
P11998;2.5.1.78
E7F667;2.7.10.2
C3Y8T4;3.1.1.-
E7FE37;2.7.1.26
A0A3B6SHJ7;2.7.7.6
C5Y188;4.1.1.48
F7A3G4;
Q8THH3;2.5.1.19
D8RLA1;2.1.1.77
D7U658;3.1.3.11
Q4Q0U1;1.16.1.8
E9GUJ4;
A0A078HL55;2.7.1.30
A0A1S4BQF7;2.7.11.1
Q89NP0;
A8J650;5.3.1.24
Q8A0F9;7.1.1.-
A0A1S3WZQ9;
I1L0G2;
A0A1D5PWR3;
A0A1U7YWJ4;2.7.8.15
C3ZCJ4;
M4DFE2;
A0A1U7ZD76;3.1.1.31
A0A1S3YDL4;2.7.6.1
A0A3B6JEB6;5.2.1.8
C3XQE9;
D8RDH5;
Q6DGU0;
Q83ET0;2.7.7.6
A0A2J6KYJ4;
A0A067FCQ9;
M1CHE3;
Q4QBE8;6.3.4.5
A0A1D6N5J4;3.1.1.11
B9N401;6.1.1.17
K3ZUL1;
M0ZXR4;6.3.4.21
A0A0A0KA96;1.1.1.34
A0A1S4AH33;
Q89D83;1.15.1.1
W5N352;3.1.3.25
F1NFV7;"3.1.1.3; 3.1.1.4; 3.1.1.5"
Q8ZW81;2.5.1.19
A0A1S3XL06;2.4.2.14
B3DM72;2.3.2.13
F4NZB1;4.1.1.65
A0A3B6KF98;2.7.7.2
Q7NKM0;
B9S4M7;3.1.1.14
A0A1B6Q5I4;6.5.1.1
A0A2K3DUF5;4.2.1.96
Q66JF0;
A7YW98;6.1.1.19
M1C8Q2;2.7.4.14
Q007T2;3.6.5.2
F7B7N1;
Q3ULB5;2.7.11.1
A0A022PTN0;1.2.1.84
H9G905;
H3GQD0;
A0A0K9RM32;1.11.1.6
A0A251RNI4;
A0A1U8B5Z3;3.1.1.11
I3LBD3;
A0A251VJR8;1.11.1.7
A0A2G2ZY51;
A0A1S4DEP7;2.7.11.1
A0A0D1E3W7;
A0A061DTF7;
A0A2C9UA06;5.3.1.23
Q8BWD2;2.7.4.21
A0A337SMN0;2.7.11.24
Q802W2;"1.2.1.3; 1.2.1.47"
A0A2K1JZV5;
M3W755;
A0A1U8N8C6;
B9SE57;2.7.10.2
K4AA92;2.7.11.1
Q7T2C8;1.8.1.9
F6SCN2;1.1.1.37
A0A3B3I6N9;
A0A022QPA2;3.6.1.22
A0A0K9RZ42;1.1.1.82
A0A1B8XWS1;
G1K3E4;
A0A251S3D6;5.1.3.15
Q4QF61;
M4CQF6;
Q9I693;2.6.1.62
A0A0K9P1S8;1.2.1.84
A0A078GTF2;2.7.11.1
A0A090M2Z5;2.7.7.6
B1L495;4.3.1.19
F1A1V7;2.1.1.56
Q9VLW7;3.1.3.48
I1H186;
I1NG87;
W1NZ15;
A0A078J6Y7;
H2MRP6;
M3WT81;
W5N7N3;
A0A3B6LG46;
B9RTW7;1.1.1.102
M1ABZ4;2.7.4.3
A0A2K1JHW6;3.1.2.-
A0A1U8NST0;
A5I727;
C3YU72;
A0A3B3H3F4;
A0A251UIS1;
K3ZJP0;
H9CWQ2;3.1.3.48
A0A022S2S9;
F1RSY4;
F5HM55;
H2XM50;1.14.19.17
Q57842;5.4.2.8
A8BSZ5;6.3.5.1
I3LVM9;
A0A059C372;
T1FRQ5;
A0A1B8XTB9;
A7ECU9;
A0A022RFJ8;
Q83AZ0;6.3.3.1
A0A2C9U670;2.7.1.40
C5WUM1;2.7.11.1
A0A2R8QRW2;
B9T668;2.7.1.29
A0A067E6L6;2.7.7.6
M1AVJ2;4.1.2.13
A0A078K080;3.1.1.-
Q7NMF1;5.1.1.7
Q803X5;3.5.4.6
A0A059AZY6;
A0A1U8Q979;
A0A078GFD5;3.1.2.12
I1K0W9;
A0A6I8SQ55;2.7.1.137
A0A078J617;2.7.11.1
M1CD27;5.3.1.23
P71701;
Q4WNT6;6.3.5.4
Q5PRC0;1.14.99.38
A0A2K3CZB2;
O64970;1.11.1.7
A0A0R4J4C3;
M5WGJ0;
Q9VEP6;4.3.2.2
A0A2G2Y4A5;
Q74G99;7.1.1.-
Q9LIK9;2.7.7.4
A0A3B6JHN7;
A0A2K1R7H9;
A0A368SUL7;5.5.1.4
A0A2K1XS91;
F4NRZ9;2.7.11.24
A7SPT9;
Q0JBL5;3.4.21.92
A0A6I8RJ32;2.3.1.97
A0A2G3ADJ2;
A0A2R8QDL9;
Q6F361;1.1.1.37
H9G6S4;
Q97ZK9;6.1.1.9
B9I9J1;3.6.4.12
A0A2G3A364;6.1.1.21
A0A2I2YAA0;4.1.1.37
Q6CCD9;5.2.1.8
A0A022R6D5;"1.2.1.41; 2.7.2.11"
A0A022RQ00;6.3.2.1
A0A0K9NP40;
A0A3Q1LGQ6;
A0A1U8HCF7;2.7.11.24
F6SUV6;
F7CY62;3.6.1.1
F7HRR4;"3.1.1.3; 3.1.1.4; 3.1.1.5"
A0A3B6SEE3;
F7E770;
G3QFN1;
Q9LMN6;2.7.11.-
E1C2T0;
Q9UTH9;"1.3.1.-; 1.3.1.89"
A0DWJ6;
B9RN79;2.7.11.1
A0A3B3I9X3;
A0A3B6FEK5;
A0A0G2L931;2.4.2.31
A7SNH7;3.1.3.11
A0A2G2ZY01;2.7.1.158
F1MLQ5;
F7AK63;3.1.4.-
K7D7T2;6.2.1.45
Q8HIT7;1.6.5.3
G3SAV5;
A0A090M355;6.1.1.3
A0A251RQX9;5.2.1.8
A0A1S4ARB9;3.3.1.1
A0CAS4;
A0A2G2ZN61;1.11.1.7
A0A3B5Y0X6;4.1.99.5
H2QIP4;
A0A251VS60;3.6.4.13
M4F1T5;
F1A1E3;2.3.1.-
A0A1D6MU53;"1.13.11.53; 1.13.11.54"
A0A251V0W2;
Q89S49;
Q8VZC0;4.1.1.35
A0A2I3T4F7;
Q5AWL5;
A7E4B9;
A2E8G5;2.7.1.137
A0A1U8NAB4;3.1.2.-
A0A2J6JRT0;
P34150;
A0A078G4H3;
I1M3F1;2.7.11.1
F7B5L7;1.14.99.60
M4CER1;
A0A1U8ABM5;
A0A3B6SBK4;
A0A2G2YF45;
A0A2I2YE66;1.1.1.42
A0A3B3I8H3;2.7.11.1
Q4QF18;
H6QRR9;2.3.3.9
A0A1U8NV58;"3.1.3.77; 4.2.1.109"
B3RK04;2.7.11.24
F7GUD3;2.7.10.2
A0A3B6MVQ5;
A0A0D1C5I7;
G3QY24;"2.1.2.3; 3.5.4.10"
A0A1S3XAF1;
W1NWN1;3.1.1.11
A0A286ZL59;6.3.1.14
F1QTY8;3.1.3.48
A0A078IRE3;2.7.1.11
H9GJR5;
Q5AK79;6.3.4.2
A0A1B6Q3J9;
F6YQ20;3.4.21.92
A0A1S3ZPJ9;6.1.1.4
Q0WP12;2.1.1.n4
I0FQ43;
A0A287KP21;6.1.1.4
F4NZN1;
G1KIM7;2.7.11.30
A5D791;
A0A022RLW8;1.2.1.84
A0A078HE09;1.2.1.84
A0A0R0JYZ9;
A0A3B6KIA2;
A0A3B3I4R3;4.6.1.1
A0A1D8PU04;3.1.2.12
A0A2I4GKR5;2.8.1.6
A0A2G2ZXI6;3.1.3.7
C4LUV4;
E1BN64;3.1.4.-
F6UPW1;
A8XL84;
H2QD37;2.7.11.1
A0A2I2YUR8;
F1NN63;
A0A6I8RBN3;2.7.10.2
A0A1U8N364;2.8.2.-
I1GQ11;1.2.4.1
E7EXH3;3.6.1.7
A0A2K3DEY9;
B9S5G9;2.7.11.1
G7KWV3;2.7.11.-
U5D514;
B7QLY2;6.1.1.4
G1KKU1;
A8WKY5;
Q7URG0;6.3.3.3
A0A2G2YWG4;
A0A3N7GME4;
I1LKV9;4.2.1.91
A0A2C9W6G7;
